food,Caloric_Value,Fat_Density,Saturated_Fats_Density,Monounsaturated_Fats_Density,Polyunsaturated_Fats_Density,Carbohydrates_Density,Sugars_Density,Protein_Density,Dietary_Fiber_Density,Cholesterol_Density,Sodium_Density,Water_Density,Vitamin_A_Density,Vitamin_B1_Density,Vitamin_B11_Density,Vitamin_B12_Density,Vitamin_B2_Density,Vitamin_B3_Density,Vitamin_B5_Density,Vitamin_B6_Density,Vitamin_C_Density,Vitamin_D_Density,Vitamin_E_Density,Vitamin_K_Density,Calcium_Density,Copper_Density,Iron_Density,Magnesium_Density,Manganese_Density,Phosphorus_Density,Potassium_Density,Selenium_Density,Zinc_Density,Nutrition_Density_Density,Health_Label
sweet gefilte fish,35,0.02,0.005714285714285714,0.008571428571428572,0.002857142857142857,0.08857142857142858,0.0,0.10857142857142857,0.0,0.36,0.005714285714285714,0.962857142857143,0.0017714285714285714,0.0008,0.0018285714285714285,0.0021714285714285715,0.0006857142857142857,0.011428571428571429,0.002428571428571429,0.0019142857142857145,0.008571428571428572,0.0,0.0,0.0,0.27714285714285714,0.00028571428571428574,0.02857142857142857,0.10857142857142857,0.0014571428571428572,0.8771428571428571,1.0914285714285714,0.0010857142857142858,0.008571428571428572,0.5336285714285715,Healthy
poached egg,72,0.06527777777777778,0.022222222222222223,0.025,0.013888888888888888,0.005555555555555556,0.002777777777777778,0.0875,0.0,2.5694444444444446,0.001388888888888889,0.5263888888888889,0.0012222222222222222,0.0008194444444444444,0.0007083333333333333,0.0008472222222222222,0.002777777777777778,0.00030555555555555555,0.011111111111111112,0.00125,0.0,0.0011666666666666668,0.006944444444444444,0.00044444444444444447,0.3888888888888889,0.000986111111111111,0.0125,0.08333333333333333,0.0006111111111111111,1.3680555555555556,0.9583333333333334,0.00019444444444444446,0.008333333333333333,0.5610833333333334,Healthy
tostada with beef cheese,315,0.05174603174603175,0.03301587301587302,0.010476190476190476,0.0031746031746031746,0.07238095238095238,0.0,0.06031746031746032,0.0,0.1295238095238095,0.002857142857142857,0.32095238095238093,6.984126984126984e-05,0.00010793650793650795,0.00024126984126984126,0.00021904761904761907,0.0019047619047619048,0.009841269841269842,0.006031746031746031,0.0006349206349206349,0.008253968253968255,0.0,0.0,0.0,0.6882539682539683,0.0009523809523809524,0.009206349206349206,0.20190476190476192,0.0015873015873015873,0.5692063492063493,1.8161904761904764,0.0002952380952380952,0.011746031746031747,0.8904698412698412,Healthy
tostada with beans cheese,223,0.04439461883408072,0.0242152466367713,0.01390134529147982,0.003139013452914798,0.11883408071748879,0.0,0.043049327354260085,0.0,0.13542600896860987,0.002242152466367713,0.42780269058295967,4.9327354260089685e-05,0.0004484304932735426,0.0002242152466367713,7.623318385650225e-05,0.0013452914798206277,0.005829596412556054,0.004932735426008969,0.0008968609865470852,0.005829596412556054,0.0,0.0,0.0,0.9426008968609865,0.0008968609865470852,0.008520179372197309,0.2645739910313901,0.0017937219730941704,0.5228699551569507,1.8080717488789237,0.00032286995515695065,0.008520179372197309,1.1635291479820626,Healthy
pork tamale,247,0.05182186234817814,0.015384615384615384,0.018623481781376516,0.01174089068825911,0.09068825910931173,0.0028340080971659917,0.042105263157894736,0.013765182186234818,0.11497975708502024,0.0028340080971659917,0.3797570850202429,0.0001497975708502024,0.00018218623481781375,0.0,0.00018218623481781375,0.00020242914979757087,0.0072874493927125505,0.0020242914979757085,0.0008097165991902835,0.0,0.0,0.003238866396761134,0.00013360323886639676,0.4311740890688259,0.00017408906882591092,0.004858299595141701,0.1493927125506073,0.0012145748987854252,0.6898785425101215,0.8736842105263158,0.00019433198380566801,0.006882591093117409,0.6346801619433198,Healthy
nachos with cheese,274,0.06277372262773723,0.0062043795620437955,0.040875912408759124,0.014598540145985401,0.10182481751824816,0.0062043795620437955,0.012773722627737226,0.00948905109489051,0.00875912408759124,0.001094890510948905,0.10912408759124087,0.00016058394160583942,0.0003284671532846715,0.0002372262773722628,0.00014963503649635036,2.18978102189781e-05,0.00036496350364963507,0.0018248175182481751,0.0032846715328467154,0.0007299270072992701,0.0032846715328467154,0.0,0.012043795620437956,0.00018248175182481753,0.18394160583941604,0.00010583941605839417,0.00218978102189781,0.12262773722627737,0.0007299270072992701,0.5781021897810219,1.056934306569343,0.0002481751824817518,0.18825182481751826,Healthy
pulled pork in barbecue sauce,418,0.02631578947368421,0.008373205741626795,0.01076555023923445,0.004545454545454545,0.11172248803827751,0.09043062200956938,0.07846889952153109,0.007177033492822967,0.20861244019138755,0.004066985645933014,0.3633971291866029,0.0,0.0009569377990430622,0.00010047846889952154,0.00016028708133971294,0.0007177033492822966,0.017942583732057416,0.004784688995215311,0.0014354066985645933,0.0011961722488038277,0.00015311004784688995,0.005263157894736843,0.0002368421052631579,0.26220095693779905,0.0004784688995215311,0.007416267942583732,0.13110047846889952,0.0004784688995215311,0.959090909090909,1.8169856459330143,0.00011722488038277512,0.011004784688995215,0.4944976076555024,Healthy
baked potato with cheese sauce,474,0.060548523206751054,0.022362869198312235,0.022573839662447255,0.012658227848101266,0.0981012658227848,0.0,0.03080168776371308,0.0,0.03755274261603376,0.0008438818565400844,0.41054852320675106,0.0006329113924050633,0.0004219409282700422,0.00016455696202531645,2.109704641350211e-05,0.0004219409282700422,0.006962025316455696,0.0027426160337552744,0.0014767932489451476,0.05485232067510549,0.0,0.0,0.0,0.6556962025316456,0.0012658227848101266,0.006329113924050633,0.13734177215189872,0.0010548523206751054,0.6744725738396624,2.460337552742616,8.860759493670887e-05,0.004008438818565401,0.9069620253164556,Unhealthy
baked beans,310,0.0332258064516129,0.012580645161290323,0.013870967741935483,0.004838709677419355,0.1396774193548387,0.0,0.035806451612903224,0.035483870967741936,0.03225806451612903,0.0025806451612903226,0.4203225806451613,0.0,0.0,0.000967741935483871,0.0001,0.0,0.0001161290322580645,0.0025806451612903226,0.000967741935483871,0.0006451612903225806,0.0070967741935483875,0.0,0.0,0.0,0.3935483870967742,0.000967741935483871,0.012903225806451613,0.27741935483870966,0.0016129032258064516,0.7032258064516129,2.3096774193548386,0.00016774193548387096,0.24580645161290324,Healthy
arroz con frijoles,220,0.025454545454545452,0.005,0.005909090909090909,0.010454545454545454,0.16181818181818183,0.005909090909090909,0.030909090909090907,0.022727272727272728,0.0,0.002727272727272727,0.4345454545454545,0.0,0.0009090909090909091,0.0,0.0,0.00010909090909090909,0.006818181818181818,0.0018181818181818182,0.0003227272727272727,0.0,0.0,0.0031818181818181815,0.00043636363636363637,0.24545454545454545,0.0009090909090909091,0.010454545454545454,0.17272727272727273,0.002727272727272727,0.5772727272727273,1.4863636363636363,0.00031363636363636365,0.005,0.4968181818181818,Healthy
taco with beef cheese lettuce,156,0.05641025641025642,0.019230769230769232,0.019230769230769232,0.013461538461538462,0.08782051282051281,0.003846153846153846,0.0391025641025641,0.01730769230769231,0.12371794871794872,0.001923076923076923,0.2519230769230769,0.0002756410256410256,0.00044871794871794877,0.00016025641025641026,0.00048076923076923074,0.0006282051282051282,0.007051282051282052,0.0,0.000358974358974359,0.001923076923076923,0.0003846153846153846,0.002564102564102564,0.0003653846153846154,0.3935897435897436,3.205128205128205e-05,0.005128205128205128,0.14166666666666666,0.001282051282051282,0.7871794871794872,0.9243589743589743,0.000532051282051282,0.007692307692307692,0.6014423076923077,Healthy
burrito with beans cheese beef,165,0.04,0.02181818181818182,0.013333333333333334,0.0030303030303030303,0.12000000000000001,0.0,0.04424242424242424,0.0,0.3751515151515151,0.0030303030303030303,0.3993939393939394,0.0,0.0012121212121212121,0.00020606060606060607,0.00027272727272727274,0.0024242424242424242,0.011515151515151515,0.0048484848484848485,0.0006060606060606061,0.015151515151515152,0.0,0.0,0.0,0.3939393939393939,0.0012121212121212121,0.011515151515151515,0.15393939393939393,0.0012121212121212121,0.42424242424242425,1.2424242424242424,0.0003090909090909091,0.007272727272727273,0.6248484848484848,Unhealthy
egg mix,30,0.07333333333333333,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.003266666666666667,0.003033333333333333,0.08,0.0,2.716666666666667,0.0004,0.0033333333333333335,0.0026,0.0030666666666666668,0.003033333333333333,0.0028333333333333335,0.0023000000000000004,0.0031,0.0024333333333333334,0.01,0.0011333333333333334,0.0,0.0016333333333333334,0.006666666666666667,0.0026,0.4066666666666666,0.0018333333333333333,0.013333333333333334,0.056666666666666664,0.0005,1.05,0.9,0.0014333333333333331,0.16253333333333334,Healthy
falafel,57,0.05263157894736842,0.007017543859649123,0.02982456140350877,0.012280701754385965,0.09473684210526316,0.0,0.04035087719298245,0.0,0.0,0.0014210526315789475,0.10350877192982456,0.0,0.0,0.00010526315789473685,0.00015789473684210524,0.0,0.0012982456140350877,0.0035087719298245615,0.00019298245614035088,0.00017543859649122808,0.005263157894736842,0.0,0.0,0.0,0.1614035087719298,3.508771929824561e-05,0.010526315789473684,0.24385964912280703,0.0017543859649122807,0.5719298245614035,1.7456140350877194,0.0003157894736842105,0.18882456140350878,Healthy
taco salad with chili con carne,193,0.0455958549222798,0.02072538860103627,0.015544041450777202,0.0051813471502590676,0.09170984455958549,0.0,0.06010362694300518,0.0,0.018134715025906734,0.0031088082901554403,0.6922279792746113,0.0005181347150259067,0.0005181347150259067,0.00034715025906735753,0.0003264248704663212,0.0015544041450777201,0.008808290155440414,0.0051813471502590676,0.0015544041450777201,0.011917098445595855,0.0,0.0,0.0,0.8476683937823833,0.0010362694300518134,0.009326424870466322,0.18031088082901553,0.0010362694300518134,0.5321243523316063,1.3523316062176165,0.0,0.01139896373056995,1.066839378238342,Healthy
wonton wrappers,93,0.005376344086021506,0.00023655913978494621,0.0003548387096774194,0.002150537634408602,0.1989247311827957,0.0,0.03333333333333333,0.0064516129032258064,0.03118279569892473,0.002150537634408602,0.0989247311827957,0.001043010752688172,0.002150537634408602,0.000881720430107527,0.0,0.001075268817204301,0.01827956989247312,0.0005483870967741935,7.526881720430108e-05,0.0,0.0,0.0,0.0,0.16129032258064516,0.00041935483870967743,0.011827956989247313,0.06881720430107527,0.002150537634408602,0.278494623655914,0.2817204301075269,0.00021505376344086021,0.002150537634408602,0.41736559139784946,Healthy
hushpuppies,512,0.0400390625,0.00625,0.009765625,0.021484375,0.1365234375,0.0060546875,0.0228515625,0.0083984375,0.13359375,0.001953125,0.0861328125,0.00014453125,0.0009765625,0.0001953125,1.5625e-05,0.0009765625,0.008203125,0.0009765625,0.000390625,0.0005859375,0.0,0.0037109375,1.953125e-05,0.825390625,0.0001953125,0.008984375,0.0712890625,0.0005859375,0.5611328125,0.4275390625,0.00015234375,0.001953125,1.04295703125,Healthy
chicken pot pie,598,0.05785953177257525,0.021070234113712373,0.019899665551839467,0.013879598662207358,0.09581939799331103,0.012040133779264214,0.024414715719063545,0.005016722408026756,0.08578595317725753,0.002006688963210702,0.3204013377926421,0.0,0.0003344481605351171,0.00016722408026755855,4.0133779264214046e-05,5.0167224080267555e-05,0.007525083612040134,0.001839464882943144,0.0003344481605351171,0.005016722408026756,4.0133779264214046e-05,0.001839464882943144,5.68561872909699e-05,0.1060200668896321,0.00016722408026755855,0.0030100334448160534,0.05551839464882943,0.001003344481605351,0.3787625418060201,0.5302675585284281,5.016722408026756e-06,0.002173913043478261,0.2971571906354515,Unhealthy
general tsos chicken,1578,0.05544993662864385,0.00937896070975919,0.013181242078580482,0.025411913814955642,0.08130544993662865,0.03935361216730038,0.043726235741444866,0.003041825095057034,0.17972116603295313,0.0014575411913814954,0.15310519645120405,5.1330798479087454e-05,6.337135614702156e-05,3.105196451204056e-05,5.0697084917617235e-05,0.00038022813688212925,0.009695817490494297,0.002091254752851711,0.000697084917617237,0.005449936628643853,9.505703422053232e-06,0.004119138149556401,0.0001267427122940431,0.040684410646387836,0.0001267427122940431,0.003929024081115336,0.06102661596958175,0.0002534854245880862,0.4306083650190114,0.6814955640050697,4.1191381495564007e-05,0.004435994930291508,0.23363307984790874,Healthy
burrito with beans cheese,379,0.02955145118733509,0.011345646437994723,0.006068601583113456,0.010817941952506595,0.15250659630606858,0.008443271767810026,0.035883905013192614,0.02058047493403694,0.02453825857519789,0.002638522427440633,0.2596306068601583,8.70712401055409e-05,0.0010554089709762533,0.0005277044854881266,0.0002137203166226913,0.0005277044854881266,0.009762532981530344,0.0,0.0005277044854881266,0.0018469656992084432,5.277044854881267e-05,0.002638522427440633,5.277044854881267e-05,0.6052770448548813,0.0007915567282321899,0.011609498680738788,0.16596306068601582,0.0021108179419525065,0.795778364116095,1.2741424802110817,0.00010554089709762533,0.004221635883905013,0.857377308707124,Healthy
vegetarian fillets,247,0.06194331983805668,0.009716599190283401,0.014979757085020244,0.031983805668016195,0.031174089068825912,0.0028340080971659917,0.07935222672064778,0.021052631578947368,0.0,0.001619433198380567,0.15506072874493926,0.0,0.0036437246963562753,0.00010526315789473683,5.668016194331984e-05,0.003238866396761134,0.04129554655870445,0.0,0.005263157894736842,0.0,0.0,0.01174089068825911,0.0,0.3271255060728745,0.003238866396761134,0.006882591093117409,0.07935222672064778,0.0,1.548582995951417,2.064777327935223,0.00017408906882591092,0.004858299595141701,0.5275303643724697,Healthy
biscuit with egg sausage,505,0.06653465346534654,0.020594059405940595,0.03207920792079208,0.009504950495049505,0.06752475247524753,0.0029702970297029703,0.03564356435643564,0.000594059405940594,0.5164356435643565,0.0021782178217821784,0.14277227722772276,0.00014059405940594058,0.0009900990099009901,6.930693069306931e-05,0.00016435643564356438,0.0007920792079207921,0.007920792079207921,0.0029702970297029703,0.00019801980198019803,0.0,9.306930693069307e-05,0.0029702970297029703,8.316831683168318e-05,0.16356435643564354,0.0007920792079207921,0.006138613861386139,0.041782178217821785,0.00039603960396039607,1.0007920792079208,0.47801980198019806,3.960396039603961e-06,0.0029702970297029703,0.34011287128712875,Unhealthy
chicken chow mein,513,0.032943469785575046,0.005847953216374269,0.007212475633528266,0.014424951267056531,0.0976608187134503,0.02046783625730994,0.07953216374269005,0.011695906432748537,0.18830409356725145,0.0037037037037037034,0.9538011695906433,0.00018128654970760234,0.00038986354775828464,0.0,0.00017933723196881092,0.00019493177387914232,0.017348927875243666,0.003118908382066277,0.0021442495126705653,0.02358674463937622,0.0,0.0050682261208577,0.00019493177387914232,0.24717348927875243,0.00038986354775828464,0.007797270955165692,0.12943469785575049,0.0011695906432748538,0.6358674463937621,1.4600389863547758,0.00016764132553606236,0.0037037037037037034,0.5005789473684211,Healthy
fruit burrito,231,0.04112554112554113,0.01991341991341991,0.014718614718614718,0.004761904761904762,0.15151515151515152,0.0,0.010822510822510822,0.0,0.016017316017316017,0.0008658008658008658,0.11428571428571428,0.0,0.0008658008658008658,0.00012554112554112555,6.493506493506494e-05,0.0008658008658008658,0.008225108225108226,0.003896103896103896,0.00034199134199134197,0.0030303030303030303,0.0,0.0,0.0,0.0670995670995671,0.00022077922077922077,0.004761904761904762,0.032034632034632034,0.0004329004329004329,0.06406926406926407,0.4515151515151515,0.0001038961038961039,0.0017316017316017316,0.27835497835497836,Healthy
arroz con leche,369,0.025203252032520326,0.013008130081300813,0.007046070460704607,0.0029810298102981034,0.17073170731707318,0.1046070460704607,0.02195121951219512,0.0035230352303523035,0.054742547425474256,0.0008130081300813008,0.462059620596206,0.0,0.00023848238482384823,0.0,0.00016802168021680218,0.0005420054200542005,0.002168021680216802,0.0035230352303523035,4.8780487804878045e-05,0.0,0.0,0.0013550135501355014,0.0,0.6170731707317073,8.130081300813008e-05,0.0016260162601626016,0.07533875338753387,0.0008130081300813008,0.5691056910569106,0.9737127371273713,1.6260162601626018e-05,0.0035230352303523035,0.8401084010840109,Unhealthy
caramel custard flan,444,0.027702702702702704,0.012387387387387387,0.008783783783783784,0.0027027027027027024,0.156981981981982,0.15945945945945944,0.031306306306306306,0.0,0.6202702702702703,0.00045045045045045046,0.4689189189189189,0.00022522522522522523,0.0002072072072072072,8.108108108108108e-05,0.00011261261261261261,0.0013513513513513512,0.0006756756756756756,0.0036036036036036037,0.00022522522522522523,0.0,0.0,0.0015765765765765765,0.00018243243243243245,0.5720720720720721,0.00011936936936936936,0.0027027027027027024,0.061936936936936936,4.72972972972973e-05,0.6617117117117117,0.8132882882882884,0.00011261261261261261,0.003153153153153153,0.790990990990991,Unhealthy
